#html:true
#separator:tab
#guid column:1
#tags column:2
s_hans_arbete_var_mv	s	Hans arbete var mycket viktigt.	His work was very important.
s_hans_dvaergpude_hl	s	Hans dvärgpudel heter Luna.	His miniature poodle is called Luna.
s_hans_fru_arbeta_sl	s	Hans fru arbetar som läkare.	His wife works as a doctor.
s_hans_hatt_blaas_b	s	Hans hatt blåste bort.	His hat blew away.
s_hans_tilltalsna_ae	s	Hans tilltalsnamn är Erik.	His given name is Erik.
s_haparanda_ligge_vfg	s	Haparanda ligger vid finska gränsen.	Haparanda is located at the Finnish border.
s_har_du_aetit_in_a	s	Har du ätit? Inte än.	Have you eaten? Not yet.
s_har_du_ett_spec_e	s	Har du ett specifikt exempel?	Do you have a specific example?
s_har_du_hoert_de_sn	s	Har du hört den senaste nyheten?	Have you heard the latest news?
s_har_du_koept_bi_tm	s	Har du köpt biljett till matchen?	Have you bought a ticket for the game?
s_har_du_lust_att_fi	s	Har du lust att fika ikväll?	Are you up for having a coffee tonight?
s_har_du_naagon_ipvvkl	s	Har du någon idé på vad vi kan laga?	Do you have any idea what we can cook?
s_har_du_naagot_f	s	Har du något förslag?	Do you have any suggestion?
s_har_du_naagot_h	s	Har du något husdjur?	Do you have a pet?
s_har_du_naagra_f	s	Har du några frågor?	Do you have any questions?
s_har_du_naagra_s	s	Har du några semesterplaner?	Do you have any holiday plans?
s_har_ni_fraagor	s	Har ni frågor?	Do you have questions?
s_har_ni_glutenfr_b	s	Har ni glutenfritt bröd?	Do you have gluten-free bread?
s_har_ni_naagra_f	s	Har ni några frågor?	Do you have any questions?
s_hastigheten_var_fhpm	s	Hastigheten var för hög på motorvägen.	The speed was too high on the motorway.
s_havet_bestaar_as	s	Havet består av saltvatten.	The sea consists of saltwater.
s_havremjoelk_fin_oim	s	Havremjölk finns också i mejeriavdelningen.	Oat milk is also in the dairy section.
s_havremjoelken_ats	s	Havremjölken är tyvärr slut.	Unfortunately, the oat milk is finished.
s_hej	s	Hej!	Hi!
s_hej_aelskling_hmd	s	Hej älskling, hur mår du?	Hi darling, how are you?
s_helgen_var_lugn_os	s	Helgen var lugn och skön.	The weekend was calm and nice.
s_helgonet_voerda_vapsf	s	Helgonet vördas varje år på sin festdag.	The saint is venerated every year on its feast day.
s_helsingfors_aer_fh	s	Helsingfors är Finlands huvudstad.	Helsinki is the capital of Finland.
s_hennes_haar_aer_b	s	Hennes hår är brunt.	Her hair is brown.
s_hennes_kommenta_vi	s	Hennes kommentar var ironisk.	Her comment was ironic.
s_hennes_pennor_lip	s	Hennes pennor ligger i pennfodralet.	Her pens are in the pencil case.
s_hennes_tal_insp_m	s	Hennes tal inspirerade många.	Her speech inspired many.
s_himlen_aer_graa_i	s	Himlen är grå idag.	The sky is grey today.
s_himlen_aer_naes_sik	s	Himlen är nästan svart i kväll.	The sky is almost black tonight.
s_hinner_du_fika_fm	s	Hinner du fika före mötet?	Do you have time for coffee before the meeting?
s_hmm_kanskex	s	Hmm, kanske...	Hmm, maybe...
s_hoega_kusten	s	Höga kusten	High Coast (region in northern Sweden)
s_hoega_kusten_ae_kfsdk	s	Höga kusten är känt för sina dramatiska kustlandskap.	The High Coast is known for its dramatic coastal landscapes.
s_hoerde_du_vad_ds	s	Hörde du vad de sa?	Did you hear what they said?
s_hoerlurarna_fun_i	s	Hörlurarna funkar inte.	The headphones don't work.
s_hon_accepterar_ivsh	s	Hon accepterar inte vem som helst.	She doesn't accept just anyone.
s_hon_aelskar_sho	s	Hon älskar shopping.	She loves shopping.
s_hon_aer_allergi_mn	s	Hon är allergisk mot nötter.	She is allergic to nuts.
s_hon_aer_alltid_amsv	s	Hon är alltid ärlig mot sina vänner.	She is always honest with her friends.
s_hon_aer_alltid_spog	s	Hon är alltid så positiv och glad.	She is always so positive and happy.
s_hon_aer_duktig_pm	s	Hon är duktig på matematik.	She is good at mathematics.
s_hon_aer_en_dukt_e	s	Hon är en duktig elev.	She is a good student.
s_hon_aer_en_kaen_f	s	Hon är en känd författare.	She is a well-known writer.
s_hon_aer_en_kaen_k	s	Hon är en känd konstnär.	She is a famous artist.
s_hon_aer_en_kaer_m	s	Hon är en kärleksfull mamma.	She is a loving mother.
s_hon_aer_en_star_k	s	Hon är en stark kvinna.	She is a strong woman.
s_hon_aer_foedd_ip	s	Hon är född i Polen.	She was born in Poland.
s_hon_aer_foerael_fth	s	Hon är föräldraledig fram till hösten.	She is on parental leave until the autumn.
s_hon_aer_foerkyl_omtdl	s	Hon är förkyld och måste ta det lugnt.	She has a cold and needs to take it easy.
s_hon_aer_hemma_ik	s	Hon är hemma i kväll.	She is at home tonight.
s_hon_aer_intress_aa	s	Hon är intresserad av arkitektur.	She is interested in architecture.
s_hon_aer_jaetted_ps	s	Hon är jätteduktig på svenska.	She is very good at Swedish.
s_hon_aer_kristen_ogikvs	s	Hon är kristen och går i kyrkan varje söndag.	She is Christian and goes to church every Sunday.
s_hon_aer_medlem_ik	s	Hon är medlem i klubben.	She is a member of the club.
s_hon_aer_nyfiken_phsf	s	Hon är nyfiken på hur saker fungerar.	She is curious about how things work.
s_hon_aer_raedd_fo	s	Hon är rädd för ormar.	She is afraid of snakes.
s_hon_aer_stolt_osb	s	Hon är stolt över sitt bonusbarnbarn.	She is proud of her step-grandchild.
s_hon_aer_sverige_otbfos	s	Hon är sverigefinne och talar både finska och svenska.	She is a Sweden Finn and speaks both Finnish and Swedish.
s_hon_aer_vaeldig_s	s	Hon är väldigt sportig.	She is very athletic.
s_hon_anvaender_cnlat	s	Hon använder cerat när läpparna är torra.	She uses lip balm when her lips are dry.
s_hon_anvaender_dvm	s	Hon använder deo varje morgon.	She uses deodorant every morning.
s_hon_arbetar_som_a	s	Hon arbetar som arkitekt.	She works as an architect.
s_hon_arbetar_som_ais	s	Hon arbetar som advokat i Stockholm.	She works as a lawyer in Stockholm.
s_hon_arbetar_som_l	s	Hon arbetar som läkare.	She works as a doctor.
s_hon_arbetar_som_p	s	Hon arbetar som plastikkirurg.	She works as a plastic surgeon.
s_hon_arbetar_som_ppek	s	Hon arbetar som psykolog på en klinik.	She works as a psychologist at a clinic.
s_hon_baeddar_sae_vm	s	Hon bäddar sängen varje morgon.	She makes the bed every morning.
s_hon_bar_en_laan_k	s	Hon bar en lång klänning.	She wore a long dress.
s_hon_bar_en_supe_k	s	Hon bar en superfin klänning.	She wore a very beautiful dress.
s_hon_bar_ett_hal_mep	s	Hon bar ett halsband med en pärla.	She wore a necklace with a pearl.
s_hon_bestaellde_evp	s	Hon beställde en vegansk pizza.	She ordered a vegan pizza.
s_hon_bet_sig_i_l	s	Hon bet sig i läppen.	She bit her lip.
s_hon_blev_den_yn_nn	s	Hon blev den yngsta Nobelpristagaren någonsin.	She became the youngest Nobel prize winner ever.
s_hon_blev_en_eng_f	s	Hon blev en engagerad fredsaktivist.	She became a committed peace activist.
s_hon_boerjade_pa_sr	s	Hon började packa sin resväska.	She started to pack her suitcase.
s_hon_boerjar_i_nna	s	Hon börjar i nian nästa år.	She starts ninth grade next year.
s_hon_bytte_strae_pst	s	Hon bytte strängar på sitt tennisracket.	She changed the strings on her tennis racket.
s_hon_dricker_kaf_mm	s	Hon dricker kaffe med mjölk.	She drinks coffee with milk.
s_hon_dricker_te_vk	s	Hon dricker te varje kväll.	She drinks tea every evening.
s_hon_emigrerade_tk1	s	Hon emigrerade till Kanada 1950.	She emigrated to Canada in 1950.
s_hon_fick_en_buk_rr	s	Hon fick en bukett rosa rosor.	She received a bouquet of pink roses.
s_hon_fick_en_erf_mpj	s	Hon fick en erfaren mentor på jobbet.	She got an experienced mentor at work.
s_hon_fick_en_roe_r	s	Hon fick en röd ros.	She received a red rose.
s_hon_fick_ett_fo_fu	s	Hon fick ett forskningsstipendium från universitetet.	She received a research grant from the university.
s_hon_fick_hjaelp_fsd	s	Hon fick hjälp för sin depression.	She got help for her depression.
s_hon_fick_huvudr_if	s	Hon fick huvudrollen i filmen.	She got the leading role in the movie.
s_hon_firar_sin_fi	s	Hon firar sin födelsedag imorgon.	She celebrates her birthday tomorrow.
s_hon_foeredrar_dfk	s	Hon föredrar drama framför komedi.	She prefers drama over comedy.
s_hon_foersoeker_asef	s	Hon försöker återhämta sig efter förkylningen.	She's trying to recover from the cold.
s_hon_forskar_om_k	s	Hon forskar om klimatförändringar.	She is doing research on climate change.
s_hon_fyllde_aar_is	s	Hon fyllde år i söndags.	She had her birthday on Sunday.
s_hon_fyller_aar_dnm	s	Hon fyller år den nionde maj.	Her birthday is on the ninth of May.
s_hon_fyller_aar_dtf	s	Hon fyller år den tjugoförsta februari.	Her birthday is on the twenty-first of February.
s_hon_gaar_en_kva_is	s	Hon går en kvällskurs i spanska.	She attends an evening course in Spanish.
s_hon_gaar_paa_va_vm	s	Hon går på vattengympa varje måndag.	She does water aerobics every Monday.
s_hon_gaar_till_gvd	s	Hon går till gymmet varje dag.	She goes to the gym every day.
s_hon_gav_ett_bra_epm	s	Hon gav ett bra exempel på meningen.	She gave a good example of the sentence.
s_hon_gick_paa_bi_met	s	Hon gick på bio med en tjejkompis.	She went to the cinema with a (female) friend.
s_hon_gillar_att_lr	s	Hon gillar att läsa romaner.	She likes to read novels.
s_hon_gillar_att_rvl	s	Hon gillar att rida varje lördag.	She likes to ride every Saturday.
s_hon_gillar_roma_f	s	Hon gillar romantiska filmer.	She likes romantic movies.
s_hon_gillar_sin_nk	s	Hon gillar sin nya klass.	She likes her new class.
s_hon_gjorde_en_sl	s	Hon gjorde en snabb lunch.	She made a quick lunch.
s_hon_gjorde_en_tik	s	Hon gjorde en tabell i kalkylbladet.	She made a table in the spreadsheet.
s_hon_hade_en_roe_h	s	Hon hade en röd halsduk.	She wore a red scarf.
s_hon_haelsar_all_psk	s	Hon hälsar alltid på sina kollegor.	She always greets her colleagues.
s_hon_har_en_spor_s	s	Hon har en sportig stil.	She has an athletic style.
s_hon_har_haft_as_sb	s	Hon har haft astma sedan barndomen.	She has had asthma since childhood.
s_hon_har_paa_sig_ebk	s	Hon har på sig en blå klänning.	She is wearing a blue dress.
s_hon_har_paa_sig_ns	s	Hon har på sig nya sneakers.	She's wearing new sneakers.
s_hon_har_tio_fra	s	Hon har tio frågor.	She has ten questions.
s_hon_har_tvaa_ha	s	Hon har två halvsyskon.	She has two half-siblings.
s_hon_har_tvaa_sy	s	Hon har två syskon.	She has two siblings.
s_hon_har_varit_aitm	s	Hon har varit arbetslös i tre månader.	She has been unemployed for three months.
s_hon_hoell_barne_if	s	Hon höll barnet i famnen.	She held the child in her arms.
s_hon_jobbade_i_ekus	s	Hon jobbade i en klädbutik under sommaren.	She worked in a clothing store during the summer.
s_hon_klaer_paa_sspm	s	Hon klär på sig snabbt på morgonen.	She gets dressed quickly in the morning.
s_hon_klaettrade_upb	s	Hon klättrade upp på berget.	She climbed up the mountain.
s_hon_koepte_blom_ib	s	Hon köpte blommor i blomsterhandeln.	She bought flowers at the flower shop.
s_hon_koepte_en_bo	s	Hon köpte en blå ögonskugga.	She bought a blue eye shadow.
s_hon_koepte_en_tps	s	Hon köpte en tidning på stationen.	She bought a newspaper at the station.
s_hon_koepte_en_vt	s	Hon köpte en vacker tavla.	She bought a beautiful painting.
s_hon_koepte_ett_pg	s	Hon köpte ett par glasögon.	She bought a pair of glasses.
s_hon_koepte_nya_kpr	s	Hon köpte nya kläder på rean.	She bought new clothes at the sale.
s_hon_koepte_nya_t	s	Hon köpte nya trosor.	She bought new underwear.
s_hon_kokade_egen_s	s	Hon kokade egen sylt.	She made her own jam.
s_hon_kokar_soppa_iek	s	Hon kokar soppa i en kastrull.	She's cooking soup in a saucepan.
s_hon_kom_tillbak_i	s	Hon kom tillbaka igår.	She came back yesterday.
s_hon_kommer_allt_it	s	Hon kommer alltid i tid.	She always arrives on time.
s_hon_laeser_boec_pss	s	Hon läser böcker på sin surfplatta.	She reads books on her tablet.
s_hon_laeser_medi_ig	s	Hon läser medicin i Göteborg.	She studies medicine in Gothenburg.
s_hon_lyssnar_hel_pd	s	Hon lyssnar helst på dansmusik.	She prefers listening to dance music.
s_hon_lyssnar_paa_km	s	Hon lyssnar på klassisk musik.	She listens to classical music.
s_hon_maalade_vae_s	s	Hon målade väggen skär.	She painted the wall pink.
s_hon_och_hennes_prm	s	Hon och hennes partner reser mycket.	She and her partner travel a lot.
s_hon_oevar_paa_stvd	s	Hon övar på sin trumpet varje dag.	She practices her trumpet every day.
s_hon_pluggar_bio_pu	s	Hon pluggar bioteknik på universitetet.	She studies biotechnology at university.
s_hon_pluggar_til_l	s	Hon pluggar till läkare.	She is studying to become a doctor.
s_hon_presenterad_spfo	s	Hon presenterade sin pojkvän för oss.	She introduced her boyfriend to us.
s_hon_provade_en_bb	s	Hon provade en bekväm BH.	She tried on a comfortable bra.
s_hon_saag_mig_ae_eemo	s	"Hon såg mig" är ett exempel med objektspronomen.	"She saw me" is an example with an object pronoun.
s_hon_satt_ensam_vb	s	Hon satt ensam vid bordet.	She sat alone at the table.
s_hon_satte_paa_sem	s	Hon satte på sig en mössa.	She put on a beanie.
s_hon_sjoeng_i_en_ht	s	Hon sjöng i en hög ton.	She sang in a high pitch.
s_hon_ska_ansoeka_oj	s	Hon ska ansöka om jobbet.	She will apply for the job.
s_hon_ska_oeppna_bkn	s	Hon ska öppna butiken klockan nio.	She will open the shop at nine.
s_hon_ska_soeka_ais	s	Hon ska söka asyl i Sverige.	She will apply for asylum in Sweden.
s_hon_skalade_en_ptm	s	Hon skalade en potatis till middagen.	She peeled a potato for dinner.
s_hon_skriver_foe_us	s	Hon skriver för universitetets studenttidning.	She writes for the university's student paper.
s_hon_soeker_ett_nj	s	Hon söker ett nytt jobb.	She's looking for a new job.
s_hon_sorterar_bo_ef	s	Hon sorterar böckerna efter färg.	She organizes the books by color.
s_hon_spelar_golf_ph	s	Hon spelar golf på helgerna.	She plays golf on weekends.
s_hon_startade_et_ef	s	Hon startade ett eget företag.	She started her own company.
s_hon_studerar_ek_ph	s	Hon studerar ekonomi på högskolan.	She studies economics at college.
s_hon_studerar_fy_pu	s	Hon studerar fysik på universitetet.	She studies physics at university.
s_hon_studerar_gr_pk	s	Hon studerar grekiska på kvällskurs.	She studies Greek in an evening class.
s_hon_studerar_ji_pu	s	Hon studerar jiddisch på universitetet.	She studies Yiddish at the university.
s_hon_studerar_ka_pu	s	Hon studerar kärnteknik på universitetet.	She studies nuclear technology at the university.
s_hon_studerar_ko_pu	s	Hon studerar konst på universitetet.	She studies art at the university.
s_hon_studerar_pa_u	s	Hon studerar på universitetet.	She studies at the university.
s_hon_studerar_sv_pu	s	Hon studerar svenska på universitetet.	She studies Swedish at the university.
s_hon_studerar_ut	s	Hon studerar utomlands.	She studies abroad.
s_hon_talar_flyta_r	s	Hon talar flytande ryska.	She speaks fluent Russian.
s_hon_talar_flyta_s	s	Hon talar flytande samiska.	She speaks fluent Sami.
s_hon_talar_svens_oat	s	Hon talar svenska och även tyska.	She speaks Swedish and even German.
s_hon_talar_tre_s	s	Hon talar tre språk.	She speaks three languages.
s_hon_talar_turki_msf	s	Hon talar turkiska med sina föräldrar.	She speaks Turkish with her parents.
s_hon_tjaenar_myc_p	s	Hon tjänar mycket pengar.	She earns a lot of money.
s_hon_tog_examen_iv	s	Hon tog examen i våras.	She graduated last spring.
s_hon_tog_femtond_pil	s	Hon tog femtonde plats i loppet.	She took fifteenth place in the race.
s_hon_torkade_sig_memh	s	Hon torkade sig med en mjuk handduk.	She dried herself with a soft towel.
s_hon_traeffade_sepf	s	Hon träffade sitt ex på festen.	She met her ex at the party.
s_hon_traenar_i_evl	s	Hon tränar i ett vitt linne.	She works out in a white tank top.
s_hon_traenar_paa_lpg	s	Hon tränar på löpbandet på gymmet.	She trains on the treadmill at the gym.
s_hon_tror_att_va_sao	s	Hon tror att varje själ är odödlig.	She believes every soul is immortal.
s_hon_uppdaterade_sp	s	Hon uppdaterade sin profil.	She updated her profile.
s_hon_valde_en_mo_t	s	Hon valde en mönstrad tapet.	She chose a patterned wallpaper.
s_hon_var_superne_fk	s	Hon var supernervös före konserten.	She was extremely nervous before the concert.
s_hon_vill_bli_po	s	Hon vill bli politiker.	She wants to become a politician.
s_hon_vill_laera_ssg	s	Hon vill lära sig spela gitarr.	She wants to learn to play the guitar.
s_hon_vill_starta_eef	s	Hon vill starta ett eget företag.	She wants to start her own company.
s_hoppas_att_vi_ssi	s	Hoppas att vi ses snart igen!	Hope to see you again soon!
s_hotellet_ligger_ieco	s	Hotellet ligger i ett centralt område.	The hotel is in a central area.
s_hotellet_ligger_mis	s	Hotellet ligger mitt i stan.	The hotel is in the middle of the city.
s_hunden_aer_loja_msf	s	Hunden är lojal mot sin familj.	The dog is loyal to its family.
s_hur_aer_det_med_d	s	Hur är det med dig?	How are you?
s_hur_aer_laeget	s	Hur är läget?	How are things?
s_hur_gaar_det	s	Hur går det?	How's it going?
s_hur_kommer_vi_tx	s	Hur kommer vi till ...?	How do we get to ...?
s_hur_laenge_sov_d	s	Hur länge sov du?	How long did you sleep?
s_hur_laenge_tar_darts	s	Hur länge tar det att resa till Schweiz?	How long does it take to travel to Switzerland?
s_hur_maanga	s	Hur många?	How many?
s_hur_maar_du	s	Hur mår du?	How are you?
s_hur_mycket_faar_dk	s	Hur mycket får de kosta?	How much can they cost?
s_hur_mycket_kost_d	s	Hur mycket kostar den?	How much does it cost?
s_hur_mycket_kost_i	s	Hur mycket kostar inträdet?	How much does the admission cost?
s_hur_saa	s	Hur så?	How so?
s_hur_ska_vi_goer_mx	s	Hur ska vi göra med ...?	What should we do about ...?
s_hur_uttalar_man_g	s	Hur uttalar man "Göteborg"?	How do you pronounce "Göteborg"?
s_hus_aer_ett_sub	s	Hus" är ett substantiv."	"House" is a noun.
s_huset_aer_maala_v	s	Huset är målat vitt.	The house is painted white.
s_huset_som_jag_biag	s	Huset som jag bor i är gammalt.	The house that I live in is old.
s_hygienprodukter_stosfpdoh	s	Hygienprodukter som tvål och schampo finns på den översta hyllan.	Hygiene products like soap and shampoo are on the top shelf.
s_hyra_betalas_de_tvm	s	Hyra betalas den trettionde varje månad.	Rent is paid on the thirtieth of every month.
s_i_dag_skickade_jtns	s	I dag skickade jag tillbaka några saker.	Today I sent a few things back.
s_i_gaar_fick_jag_ep	s	I går fick jag ett paket.	Yesterday I got a package.
s_i_meningen_i_mo_ajaimet	s	I meningen 'I morgon åker jag' är 'I morgon' ett tidsadverbial.	In the sentence 'I morgon åker jag', 'I morgon' is a temporal adverbial.
s_i_meningen_katt_saks	s	I meningen "Katten sover" är "katten" subjektet.	In the sentence "The cat sleeps," "the cat" is the subject.
s_i_morse_var_det_v	s	I morse var det värre.	This morning it was worse.
s_i_ordet_omkring_afso	s	I ordet "omkring" är första stavelsen obetonad.	In the word "omkring", the first syllable is unstressed.
s_i_ordet_underba_aasb	s	I ordet "underbar" är andra stavelsen betonad.	In the word "wonderful", the second syllable is emphasized.
s_i_svensk_ordfoe_kff	s	I svensk ordföljd kommer fundamentet först.	In Swedish word order the clause-initial position comes first.
s_i_svenska_finns_ftspoi	s	I svenska finns flera tidsprepositioner som 'på' och 'i'.	In Swedish there are several prepositions of time such as 'på' and 'i'.
s_i_svenskan_slut_mviipa	s	I svenskan slutar många verb i infinitiv på -a.	In Swedish, many verbs in the infinitive end in -a.
s_i_svenskan_staa_soif	s	I svenskan står subjektet ofta i fundamentposition.	In Swedish, the subject often occupies the initial position.
s_ibland_aaker_ja_thfab	s	Ibland åker jag till havet för att bada.	Sometimes I go to the sea to swim.
s_ikvaell_dricker_vrv	s	Ikväll dricker vi rött vin.	Tonight we're drinking red wine.
s_industrin_behoe_ma	s	Industrin behöver mer arbetskraft.	The industry needs more manpower.
s_inget_speciellt	s	Inget speciellt.	Nothing special.
s_inget_speciellt_hi	s	Inget speciellt hände idag.	Nothing special happened today.
s_inlagd_sill_aer_vpsh	s	Inlagd sill är vanlig på svenska högtider.	Pickled herring is common at Swedish celebrations.
s_innebandy_aer_epsis	s	Innebandy är en populär sport i Sverige.	Floorball is a popular sport in Sweden.
s_intraedet_till_ka2k	s	Inträdet till konserten är 200 kronor.	The admission to the concert is 200 kronor.
s_invandring_kan_bs	s	Invandring kan berika samhället.	Immigration can enrich society.
s_iran_har_en_rik_k	s	Iran har en rik kulturhistoria.	Iran has a rich cultural history.
s_istanbul_aer_en_ss	s	Istanbul är en stor stad.	Istanbul is a big city.
s_it_sektorn_vaex_s	s	IT-sektorn växer snabbt.	The IT sector is growing fast.
s_ja_absolut	s	Ja, absolut!	Yes, definitely!/Of course!/Certainly!
s_ja_gaerna	s	Ja, gärna!	Yes, gladly!
s_ja_sjaelvklart	s	Ja, självklart!	Yes, of course!
s_ja_vad_roligt	s	Ja, vad roligt!	Yes, how fun!
s_jaernvaegen_aer_gmfb	s	Järnvägen är gammal men fungerar bra.	The railway is old but works well.
s_jag_aaker_inlin_ipph	s	Jag åker inlines i parken på helgerna.	I go rollerblading in the park on weekends.
s_jag_aaker_skrid_pi	s	Jag åker skridskor på isbanan.	I skate at the ice rink.
s_jag_aaker_till_si	s	Jag åker till Stockholm imorgon	I go to Stockholm tomorrow.
s_jag_aat_en_bull_tf	s	Jag åt en bulle till frukosten.	I ate a bun for breakfast.
s_jag_aat_en_skor_motf	s	Jag åt en skorpa med ost till frukost.	I had a rusk with cheese for breakfast.
s_jag_aat_en_smoe_ms	s	Jag åt en smörgås med skinka.	I ate a sandwich with ham.
s_jag_aat_en_soet_ael	s	Jag åt en söt apelsin efter lunchen.	I ate a sweet orange after lunch.
s_jag_aat_ett_kok_atf	s	Jag åt ett kokt ägg till frukost.	I ate a boiled egg for breakfast.
s_jag_aat_glass_ps	s	Jag åt glass på stranden.	I ate ice cream on the beach.
s_jag_aat_groet_tf	s	Jag åt gröt till frukost.	I ate porridge for breakfast.
s_jag_aat_kall_po_mgk	s	Jag åt kall potatissallad med grillat kött.	I ate cold potato salad with grilled meat.
s_jag_aat_lunch_mpd	s	Jag åt lunch mitt på dagen.	I ate lunch in the middle of the day.
s_jag_aelskar_att_bbph	s	Jag älskar att baka bullar på helgen.	I love to bake buns on the weekend.
s_jag_aelskar_att_bps	s	Jag älskar att bada på sommaren.	I love to swim in the summer.
s_jag_aelskar_att_dpf	s	Jag älskar att dansa på fredagkvällar.	I love dancing on Friday evenings.
s_jag_aelskar_att_r	s	Jag älskar att resa.	I love to travel.
s_jag_aelskar_att_slpl	s	Jag älskar att sova länge på lördagar.	I love sleeping in on Saturdays.
s_jag_aelskar_att_ssjshek	s	Jag älskar att skratta, så jag ser helst en komedi.	I love to laugh, so I'd rather watch a comedy.
s_jag_aelskar_att_vuin	s	Jag älskar att vara ute i naturen.	I love being out in nature.
s_jag_aelskar_cho_em	s	Jag älskar choklad efter middagen.	I love chocolate after dinner.
s_jag_aelskar_fae_ftm	s	Jag älskar färsk fisk till middag.	I love fresh fish for dinner.
s_jag_aelskar_jor	s	Jag älskar jordgubbslukt.	I love the smell of strawberries.
s_jag_aelskar_mor_tf	s	Jag älskar morotskaka till fikat.	I love carrot cake during coffee time.
s_jag_aelskar_oli_pp	s	Jag älskar oliver på pizzan.	I love olives on pizza.
s_jag_aelskar_rae_ps	s	Jag älskar räkor på smörgåstårta.	I love shrimp on sandwich cake.
s_jag_aelskar_roe_b	s	Jag älskar röda blommor.	I love red flowers.
s_jag_aer_allergi_mp	s	Jag är allergisk mot pälsdjur.	I'm allergic to furry animals.
s_jag_aer_allergi_mvn	s	Jag är allergisk mot vissa nötter.	I'm allergic to some nuts.
s_jag_aer_alltid_ttj	s	Jag är alltid tidig till jobbet.	I'm always early for work.
s_jag_aer_foerkyl_oshid	s	Jag är förkyld och stannar hemma i dag.	I have a cold and am staying home today.
s_jag_aer_fortfar_vkepn	s	Jag är fortfarande vaken klockan ett på natten.	I'm still awake at 1 a.m.
s_jag_aer_fraan_g	s	Jag är från Grekland.	I am from Greece.
s_jag_aer_full	s	Jag är full	I am full
s_jag_aer_glad_id_fass	s	Jag är glad idag för att solen skiner.	I'm happy today because the sun is shining.
s_jag_aer_inte_tr	s	Jag är inte trött.	I am not tired.
s_jag_aer_intress_aapmd	s	Jag är intresserad av att prata med dig.	I'm interested in talking with you.
s_jag_aer_laerare	s	Jag är lärare.	I am a teacher.
s_jag_aer_ledig_pt	s	Jag är ledig på tisdag.	I'm off on Tuesday.
s_jag_aer_lite_pi_ii	s	Jag är lite pirrig inför intervjun.	I'm a bit excited before the interview.
s_jag_aer_mellan_jjn	s	Jag är mellan jobb just nu.	I'm between jobs right now.
s_jag_aer_nervoes_ip	s	Jag är nervös inför provet.	I'm nervous before the test.
s_jag_aer_oeverty_oadgb	s	Jag är övertygad om att det går bra.	I'm convinced it will go well.
s_jag_aer_redo_at_g	s	Jag är redo att gå.	I'm ready to go.
s_jag_aer_troett_ej	s	Jag är trött efter jobbet.	I am tired after work.
s_jag_aer_tyst	s	Jag är tyst.	I am silent.
s_jag_aer_upptage_hd	s	Jag är upptagen hela dagen.	I am busy all day.
s_jag_aeter_fruko_pcvm	s	Jag äter frukost på caféet varje morgon.	I eat breakfast at the café every morning.
s_jag_aeter_inte_kohgdih	s	Jag äter inte kött och hon gör det inte heller.	I don't eat meat and she doesn't either.
s_jag_anvaende_pu_is	s	Jag använde purjolök i soppan.	I used leek in the soup.
s_jag_anvaender_dhavd	s	Jag använder den här appen varje dag.	I use this app every day.
s_jag_anvaender_gvnjlm	s	Jag använder gärna vitlök när jag lagar mat.	I gladly use garlic when I cook.
s_jag_anvaender_ktmk	s	Jag använder köttfärs till mina köttbullar.	I use minced meat for my meatballs.
s_jag_anvaender_oktimp	s	Jag använder ofta krossade tomater i min pastasås.	I often use crushed tomatoes in my pasta sauce.
s_jag_anvaender_timp	s	Jag använder tomatpuré i min pastasås.	I use tomato paste in my pasta sauce.
s_jag_badar_bastu	s	Jag badar bastu	I have a sauna
s_jag_bakade_en_c	s	Jag bakade en chokladkaka.	I baked a chocolate cake.
s_jag_bakade_en_ktf	s	Jag bakade en kaka till fikat.	I baked a cookie for the coffee break.
s_jag_behoever_en_hk	s	Jag behöver en HDMI-kabel.	I need an HDMI cable.
s_jag_behoever_en_sm	s	Jag behöver en storlek mindre.	I need one size smaller.
s_jag_behoever_et_pg	s	Jag behöver ett par glasögon.	I need a pair of glasses.
s_jag_behoever_et_pns	s	Jag behöver ett par nya skor.	I need a new pair of shoes.
s_jag_behoever_et_ufr	s	Jag behöver ett underlag för rapporten.	I need a reference for the report.
s_jag_behoever_ko_mob	s	Jag behöver köpa mjölk och bröd.	I need to buy milk and bread.
s_jag_behoever_la_ep	s	Jag behöver låna en penna.	I need to borrow a pen.
s_jag_behoever_me_pts	s	Jag behöver mer papper till skrivaren.	I need more paper for the printer.
s_jag_behoever_me_stb	s	Jag behöver mer smör till bakningen.	I need more butter for baking.
s_jag_behoever_ny_l	s	Jag behöver nya löparskor.	I need new running shoes.
s_jag_behoever_so_nss	s	Jag behöver solglasögon när solen skiner.	I need sunglasses when the sun shines.
s_jag_behoever_vi_eset	s	Jag behöver vila en stund efter träningen.	I need to rest for a bit after my workout.
s_jag_besoekte_bo_faker	s	Jag besökte bokhandeln för att köpa en roman.	I visited the bookstore to buy a novel.
s_jag_bestaellde_eapr	s	Jag beställde en älgburgare på restaurangen.	I ordered a moose burger at the restaurant.
s_jag_bestaellde_efi	s	Jag beställde en falafelsallad istället.	I ordered a falafel salad instead.
s_jag_bestaellde_ekd	s	Jag beställde en kall dricka.	I ordered a cold drink.
s_jag_bestaellde_ev	s	Jag beställde en vegoburgare.	I ordered a veggie burger.
s_jag_blir_raedd_ar	s	Jag blir rädd av rysare.	I get scared by thrillers.
s_jag_bokade_tid_hofes	s	Jag bokade tid hos optikern för en synundersökning.	I booked an appointment at the optician for an eye exam.
